temperature,humidity,soil_moisture,rainfall,light,acoustic,motion,season,timestamp
28.37,83.99,77.48,61.57,357.61,43.72,0,monsoon,2026-07-14T09:02:41.961634
30.11,78.36,51.53,60.05,645.76,55.31,0,monsoon,2026-07-14T09:10:41.961634
29.57,72.18,54.59,61.13,851.53,76.16,0,monsoon,2026-07-14T09:18:41.961634
30.24,73.77,84.42,17.78,377.62,60.72,1,monsoon,2026-07-14T09:26:41.961634
29.43,74.85,73.49,41.13,565.01,31.54,0,monsoon,2026-07-14T09:34:41.961634
30.01,85.29,50.78,24.58,763.8,39.83,0,monsoon,2026-07-14T09:42:41.961634
26.51,79.26,53.4,58.69,821.29,28.68,0,monsoon,2026-07-14T09:50:41.961634
26.43,85.41,62.0,42.52,780.58,32.8,0,monsoon,2026-07-14T09:58:41.961634
45.21,41.77269149192682,79.51,38.73,859.44,99.28342788618956,0,monsoon,2026-07-14T10:06:41.961634
29.96,78.76,80.18,61.69,640.38,44.31,0,monsoon,2026-07-14T10:14:41.961634
26.06,75.37,82.27,19.72,444.16,63.37,0,monsoon,2026-07-14T10:22:41.961634
29.7,87.27,85.11,43.63,978.97,48.15,1,monsoon,2026-07-14T10:30:41.961634
27.02,86.99,81.71,27.26,670.28,75.29,0,monsoon,2026-07-14T10:38:41.961634
29.54,87.59,53.5,57.93,479.02,54.47,0,monsoon,2026-07-14T10:46:41.961634
30.82,86.44,49.86,53.97,963.18,56.96,0,monsoon,2026-07-14T10:54:41.961634
28.63,84.73,61.02,22.14,970.96,81.98,1,monsoon,2026-07-14T11:02:41.961634
26.46,87.44,73.7,52.59,303.01,84.19,1,monsoon,2026-07-14T11:10:41.961634
30.37,78.72,57.22,12.34,443.33,26.48,1,monsoon,2026-07-14T11:18:41.961634
31.04,79.31,53.42,13.41,851.76,32.1,1,monsoon,2026-07-14T11:26:41.961634
27.23,82.44,87.67,55.39,667.08,80.06,1,monsoon,2026-07-14T11:34:41.961634
26.65,83.21,61.79,35.19,579.5,34.61,0,monsoon,2026-07-14T11:42:41.961634
29.34,81.65,59.63,48.94,924.0,38.15,0,monsoon,2026-07-14T11:50:41.961634
27.87,86.86,60.75,25.89,763.46,54.42,0,monsoon,2026-07-14T11:58:41.961634
31.12,76.25,50.51,59.54,762.04,40.4,0,monsoon,2026-07-14T12:06:41.961634
27.04,83.0,76.76,21.55,804.07,49.44,0,monsoon,2026-07-14T12:14:41.961634
26.84,79.14,49.47,58.52,588.48,76.76,1,monsoon,2026-07-14T12:22:41.961634
26.09,72.14,85.92,19.24,930.72,30.77,0,monsoon,2026-07-14T12:30:41.961634
27.46,77.15,86.54,15.61,565.53,42.53,0,monsoon,2026-07-14T12:38:41.961634
29.14,85.5,65.96,36.04,343.93,71.93,0,monsoon,2026-07-14T12:46:41.961634
31.24,84.56,49.58,12.21,300.48,81.97,0,monsoon,2026-07-14T12:54:41.961634
41.47,46.17662884307437,76.42,30.44,388.29,60.02213342324609,0,monsoon,2026-07-14T13:02:41.961634
29.67,73.73,78.3,23.81,542.95,44.14,0,monsoon,2026-07-14T13:10:41.961634
26.03,77.42,61.96,33.79,989.44,39.26,0,monsoon,2026-07-14T13:18:41.961634
31.36,75.35,49.39,32.78,829.88,53.29,1,monsoon,2026-07-14T13:26:41.961634
31.2,86.14,65.02,45.01,469.95,69.2,0,monsoon,2026-07-14T13:34:41.961634
15.530000000000001,37.767269983728994,69.58,58.64,953.28,82.93390187675753,1,monsoon,2026-07-14T13:42:41.961634
30.39,84.1,65.71,37.4,337.22,54.3,0,monsoon,2026-07-14T13:50:41.961634
29.04,78.33,71.18,31.03,473.86,75.93,0,monsoon,2026-07-14T13:58:41.961634
26.33,72.92,70.3,51.98,533.27,77.9,1,monsoon,2026-07-14T14:06:41.961634
26.14,86.26,82.71,16.1,772.46,49.25,1,monsoon,2026-07-14T14:14:41.961634
26.85,74.22,56.02,28.06,380.77,44.93,0,monsoon,2026-07-14T14:22:41.961634
31.35,80.9,69.17,22.51,579.46,26.07,1,monsoon,2026-07-14T14:30:41.961634
30.97,87.06,77.24,20.76,596.97,37.63,1,monsoon,2026-07-14T14:38:41.961634
30.02,79.81,55.35,34.73,879.72,73.82,0,monsoon,2026-07-14T14:46:41.961634
31.68,82.34,76.28,58.56,706.91,45.21,0,monsoon,2026-07-14T14:54:41.961634
28.62,76.76,79.94,31.0,917.19,37.2,1,monsoon,2026-07-14T15:02:41.961634
27.84,84.75,58.57,49.16,425.71,25.64,0,monsoon,2026-07-14T15:10:41.961634
29.95,78.03,67.37,19.04,599.61,78.64,0,monsoon,2026-07-14T15:18:41.961634
27.29,80.01,84.91,56.64,438.33,66.79,0,monsoon,2026-07-14T15:26:41.961634
30.4,72.3,58.49,54.13,624.19,84.91,1,monsoon,2026-07-14T15:34:41.961634
29.17,85.75,60.3,20.87,694.6,61.62,0,monsoon,2026-07-14T15:42:41.961634
29.09,83.19,53.7,55.71,643.25,63.1,0,monsoon,2026-07-14T15:50:41.961634
28.12,76.48,76.85,14.58,834.05,39.14,0,monsoon,2026-07-14T15:58:41.961634
31.93,74.48,80.94,36.94,938.87,84.08,0,monsoon,2026-07-14T16:06:41.961634
29.36,83.32,56.01,23.45,985.13,38.08,0,monsoon,2026-07-14T16:14:41.961634
29.21,72.73,53.85,25.75,978.94,69.79,0,monsoon,2026-07-14T16:22:41.961634
30.97,72.11,60.42,53.03,623.74,49.74,1,monsoon,2026-07-14T16:30:41.961634
31.88,76.61,86.0,42.55,451.84,29.59,0,monsoon,2026-07-14T16:38:41.961634
31.1,74.52,49.95,47.24,607.99,81.06,0,monsoon,2026-07-14T16:46:41.961634
29.34,87.72,84.3,58.86,926.36,29.4,1,monsoon,2026-07-14T16:54:41.961634
29.26,86.84,60.86,18.92,794.08,33.04,0,monsoon,2026-07-14T17:02:41.961634
26.25,81.95,75.92,52.55,610.54,50.67,1,monsoon,2026-07-14T17:10:41.961634
31.36,84.38,78.74,42.75,914.71,68.02,0,monsoon,2026-07-14T17:18:41.961634
27.58,81.25,64.66,16.15,687.69,53.43,0,monsoon,2026-07-14T17:26:41.961634
31.67,74.71,85.54,38.04,382.24,26.39,0,monsoon,2026-07-14T17:34:41.961634
29.41,79.68,80.75,43.34,674.46,25.57,0,monsoon,2026-07-14T17:42:41.961634
31.18,82.66,70.71,46.88,857.1,66.91,0,monsoon,2026-07-14T17:50:41.961634
31.34,81.42,61.83,27.5,979.29,84.34,0,monsoon,2026-07-14T17:58:41.961634
27.23,77.29,76.53,42.7,678.21,50.68,0,monsoon,2026-07-14T18:06:41.961634
41.44,38.875772649392204,56.63,52.43,734.83,88.94066162270839,0,monsoon,2026-07-14T18:14:41.961634
30.12,74.9,50.98,44.21,803.94,62.25,0,monsoon,2026-07-14T18:22:41.961634
29.17,77.26,56.68,62.03,573.39,35.42,0,monsoon,2026-07-14T18:30:41.961634
27.56,72.5,70.83,41.56,426.61,64.76,0,monsoon,2026-07-14T18:38:41.961634
31.19,81.09,59.2,51.05,519.31,78.41,0,monsoon,2026-07-14T18:46:41.961634
30.94,86.35,77.31,40.49,700.38,35.47,0,monsoon,2026-07-14T18:54:41.961634
21.07,99.06,72.69,20.14,24.89,50.89,0,monsoon,2026-07-14T19:02:41.961634
21.13,95.28,64.6,28.44,4.07,28.27,1,monsoon,2026-07-14T19:10:41.961634
25.01,95.96,70.41,46.09,7.71,73.66,0,monsoon,2026-07-14T19:18:41.961634
25.29,92.16,56.31,30.88,42.99,60.66,1,monsoon,2026-07-14T19:26:41.961634
23.88,100.0,57.38,48.32,44.36,52.34,0,monsoon,2026-07-14T19:34:41.961634
23.43,100.0,79.53,57.16,15.52,58.4,0,monsoon,2026-07-14T19:42:41.961634
22.37,92.96,54.8,24.94,32.89,49.86,0,monsoon,2026-07-14T19:50:41.961634
21.62,98.97,62.11,55.05,15.42,70.74,0,monsoon,2026-07-14T19:58:41.961634
21.66,94.59,56.92,53.21,27.65,61.15,0,monsoon,2026-07-14T20:06:41.961634
23.6,100.0,58.98,28.19,23.79,59.65,0,monsoon,2026-07-14T20:14:41.961634
25.39,99.83,79.04,38.95,22.28,43.14,0,monsoon,2026-07-14T20:22:41.961634
22.27,92.02,57.98,48.61,46.08,55.37,0,monsoon,2026-07-14T20:30:41.961634
23.42,93.31,57.7,28.12,32.17,53.32,1,monsoon,2026-07-14T20:38:41.961634
6.25,56.621733260410565,58.02,17.98,45.07,92.10402723888348,0,monsoon,2026-07-14T20:46:41.961634
23.24,99.4,76.76,19.43,30.11,56.14,0,monsoon,2026-07-14T20:54:41.961634
21.56,91.73,66.79,43.36,47.48,69.79,0,monsoon,2026-07-14T21:02:41.961634
25.81,97.11,71.31,32.93,46.1,64.99,1,monsoon,2026-07-14T21:10:41.961634
23.9,91.31,85.63,38.49,40.72,57.96,0,monsoon,2026-07-14T21:18:41.961634
25.34,91.92,54.64,58.31,28.58,54.34,1,monsoon,2026-07-14T21:26:41.961634
22.01,96.88,65.95,50.89,40.83,73.6,0,monsoon,2026-07-14T21:34:41.961634
26.45,100.0,86.1,29.02,22.77,47.39,1,monsoon,2026-07-14T21:42:41.961634
25.77,87.99,90.8,38.67,47.88,52.62,0,monsoon,2026-07-14T21:50:41.961634
25.32,92.16,83.21,36.24,40.75,31.04,0,monsoon,2026-07-14T21:58:41.961634
21.23,88.74,55.58,28.54,16.37,45.27,0,monsoon,2026-07-14T22:06:41.961634
6.920000000000002,62.26448370584446,72.48,42.23,12.86,65.06196597035814,0,monsoon,2026-07-14T22:14:41.961634
23.56,99.57,71.99,27.93,12.12,33.59,0,monsoon,2026-07-14T22:22:41.961634
22.57,87.5,83.42,33.85,34.23,33.84,0,monsoon,2026-07-14T22:30:41.961634
40.120000000000005,61.78114777041924,51.74,43.48,43.52,100.2492963848943,0,monsoon,2026-07-14T22:38:41.961634
26.03,87.27,57.06,35.48,30.36,40.31,0,monsoon,2026-07-14T22:46:41.961634
23.53,100.0,69.77,36.62,35.63,33.81,0,monsoon,2026-07-14T22:54:41.961634
21.96,89.36,71.72,19.12,30.87,50.44,0,monsoon,2026-07-14T23:02:41.961634
23.98,93.24,60.53,55.81,31.72,68.9,0,monsoon,2026-07-14T23:10:41.961634
24.26,100.0,77.42,57.96,48.37,77.35,0,monsoon,2026-07-14T23:18:41.961634
23.91,88.37,69.1,14.41,1.27,62.58,1,monsoon,2026-07-14T23:26:41.961634
24.94,95.64,71.66,14.83,41.75,70.09,0,monsoon,2026-07-14T23:34:41.961634
22.11,91.92,81.03,16.56,39.92,64.6,1,monsoon,2026-07-14T23:42:41.961634
23.66,96.46,54.21,29.24,3.42,69.34,0,monsoon,2026-07-14T23:50:41.961634
25.46,96.07,54.22,27.22,23.59,70.98,1,monsoon,2026-07-14T23:58:41.961634
26.92,97.73,71.84,41.59,37.79,70.34,1,monsoon,2026-07-15T00:06:41.961634
26.04,98.34,65.99,35.31,2.44,64.76,1,monsoon,2026-07-15T00:14:41.961634
24.82,93.63,88.71,46.19,12.62,78.54,0,monsoon,2026-07-15T00:22:41.961634
23.93,89.51,56.75,39.79,36.68,55.57,0,monsoon,2026-07-15T00:30:41.961634
24.55,98.4,50.22,44.93,23.2,66.03,0,monsoon,2026-07-15T00:38:41.961634
10.920000000000002,68.3259552173423,83.77,18.54,20.37,85.56782598012236,0,monsoon,2026-07-15T00:46:41.961634
22.66,95.13,64.75,42.25,17.34,50.46,0,monsoon,2026-07-15T00:54:41.961634
25.8,93.3,48.94,42.73,33.85,82.4,0,monsoon,2026-07-15T01:02:41.961634
23.68,92.25,80.21,25.61,40.22,65.36,0,monsoon,2026-07-15T01:10:41.961634
22.47,90.86,82.57,17.44,3.5,44.38,1,monsoon,2026-07-15T01:18:41.961634
22.55,91.28,74.76,50.26,15.07,36.26,0,monsoon,2026-07-15T01:26:41.961634
21.63,87.2,70.6,57.42,20.68,79.41,0,monsoon,2026-07-15T01:34:41.961634
23.94,91.04,69.8,44.69,19.29,37.95,0,monsoon,2026-07-15T01:42:41.961634
23.71,96.43,57.53,21.17,19.94,60.78,1,monsoon,2026-07-15T01:50:41.961634
26.37,100.0,72.39,40.49,18.95,79.93,0,monsoon,2026-07-15T01:58:41.961634
24.52,94.53,62.05,56.21,46.94,25.42,0,monsoon,2026-07-15T02:06:41.961634
23.83,100.0,56.52,29.79,26.8,76.43,0,monsoon,2026-07-15T02:14:41.961634
25.02,88.19,57.62,30.32,26.28,84.68,0,monsoon,2026-07-15T02:22:41.961634
25.94,87.59,65.04,40.77,3.37,35.95,1,monsoon,2026-07-15T02:30:41.961634
25.29,100.0,79.16,15.28,29.09,28.21,0,monsoon,2026-07-15T02:38:41.961634
23.85,96.07,84.22,12.44,20.01,38.7,0,monsoon,2026-07-15T02:46:41.961634
22.27,87.32,61.55,23.51,7.53,50.92,0,monsoon,2026-07-15T02:54:41.961634
24.49,100.0,86.25,47.57,22.33,72.62,0,monsoon,2026-07-15T03:02:41.961634
36.05,64.99792948277876,55.23,48.84,41.1,96.75352710979199,0,monsoon,2026-07-15T03:10:41.961634
26.85,100.0,69.86,54.83,39.05,27.67,0,monsoon,2026-07-15T03:18:41.961634
25.23,91.33,58.36,48.41,13.78,36.79,0,monsoon,2026-07-15T03:26:41.961634
24.74,100.0,84.19,58.19,36.59,76.13,1,monsoon,2026-07-15T03:34:41.961634
22.55,97.59,61.0,58.12,34.92,55.84,0,monsoon,2026-07-15T03:42:41.961634
24.15,99.54,60.18,24.88,43.93,60.91,0,monsoon,2026-07-15T03:50:41.961634
24.77,100.0,85.84,57.57,31.05,82.55,1,monsoon,2026-07-15T03:58:41.961634
26.49,87.11,63.22,48.8,35.46,76.73,0,monsoon,2026-07-15T04:06:41.961634
22.55,91.88,87.53,53.12,29.79,84.4,0,monsoon,2026-07-15T04:14:41.961634
26.22,94.64,67.95,16.74,30.24,28.24,0,monsoon,2026-07-15T04:22:41.961634
22.92,92.47,85.32,18.79,12.72,68.14,0,monsoon,2026-07-15T04:30:41.961634
24.52,91.02,77.64,61.09,28.36,39.89,1,monsoon,2026-07-15T04:38:41.961634
21.85,94.6,55.1,29.81,31.0,60.27,1,monsoon,2026-07-15T04:46:41.961634
21.54,100.0,51.89,38.64,7.34,31.8,1,monsoon,2026-07-15T04:54:41.961634
22.61,96.05,86.2,28.44,17.66,26.11,0,monsoon,2026-07-15T05:02:41.961634
26.39,98.37,77.27,18.35,37.82,53.17,0,monsoon,2026-07-15T05:10:41.961634
22.83,98.89,54.96,29.88,42.86,72.28,0,monsoon,2026-07-15T05:18:41.961634
25.16,88.24,59.76,24.9,1.04,39.7,0,monsoon,2026-07-15T05:26:41.961634
21.97,100.0,90.81,14.05,42.93,39.46,1,monsoon,2026-07-15T05:34:41.961634
25.22,95.31,68.49,52.99,26.22,51.91,1,monsoon,2026-07-15T05:42:41.961634
23.43,92.92,83.13,16.02,20.57,82.5,1,monsoon,2026-07-15T05:50:41.961634
21.37,88.67,87.23,45.35,38.81,32.4,0,monsoon,2026-07-15T05:58:41.961634
31.21,76.93,85.68,18.66,411.44,37.12,0,monsoon,2026-07-15T06:06:41.961634
29.17,76.1,85.32,57.17,830.75,84.9,0,monsoon,2026-07-15T06:14:41.961634
30.25,80.9,72.48,28.12,354.68,71.26,0,monsoon,2026-07-15T06:22:41.961634
26.58,75.74,76.81,13.58,844.5,62.84,0,monsoon,2026-07-15T06:30:41.961634
27.64,86.63,66.82,40.26,768.04,41.4,1,monsoon,2026-07-15T06:38:41.961634
31.3,79.04,84.45,45.81,882.66,68.03,0,monsoon,2026-07-15T06:46:41.961634
30.88,79.92,81.61,52.5,780.61,77.99,1,monsoon,2026-07-15T06:54:41.961634
28.48,85.38,81.7,33.72,591.66,40.67,0,monsoon,2026-07-15T07:02:41.961634
26.77,80.71,86.33,36.24,734.84,55.32,0,monsoon,2026-07-15T07:10:41.961634
29.26,72.58,56.95,41.12,986.75,61.68,0,monsoon,2026-07-15T07:18:41.961634
27.79,76.52,87.22,46.08,760.8,60.55,0,monsoon,2026-07-15T07:26:41.961634
26.04,82.08,62.79,34.08,452.41,81.17,1,monsoon,2026-07-15T07:34:41.961634
26.93,80.53,90.21,15.18,789.66,27.43,0,monsoon,2026-07-15T07:42:41.961634
30.98,86.47,62.03,61.11,893.08,43.53,0,monsoon,2026-07-15T07:50:41.961634
27.43,79.66,68.03,63.11,957.97,30.81,0,monsoon,2026-07-15T07:58:41.961634
28.29,87.2,67.36,56.38,433.87,53.98,1,monsoon,2026-07-15T08:06:41.961634
29.6,85.05,53.34,41.04,726.01,48.34,1,monsoon,2026-07-15T08:14:41.961634
28.33,78.88,70.43,45.18,660.28,79.16,0,monsoon,2026-07-15T08:22:41.961634
31.88,75.8,51.26,39.78,755.83,41.64,0,monsoon,2026-07-15T08:30:41.961634
15.870000000000001,53.222121494757886,64.12,30.93,472.71,80.19126478535149,0,monsoon,2026-07-15T08:38:41.961634
29.64,73.98,71.43,29.02,618.85,74.94,0,monsoon,2026-07-15T08:46:41.961634
26.79,74.77,50.84,30.56,888.68,54.2,0,monsoon,2026-07-15T08:54:41.961634
30.02,81.56,81.8,32.34,385.78,57.59,0,monsoon,2026-07-15T09:02:41.961634
31.33,85.74,78.02,49.11,303.57,33.42,0,monsoon,2026-07-15T09:10:41.961634
28.62,80.6,48.69,39.73,833.18,33.05,0,monsoon,2026-07-15T09:18:41.961634
12.399999999999999,48.44327692430108,69.33,38.08,982.22,73.19343019472933,0,monsoon,2026-07-15T09:26:41.961634
28.73,75.04,57.3,17.44,594.77,59.11,0,monsoon,2026-07-15T09:34:41.961634
28.7,81.91,83.54,43.34,438.71,33.23,0,monsoon,2026-07-15T09:42:41.961634
31.18,77.81,77.2,59.27,779.76,35.34,0,monsoon,2026-07-15T09:50:41.961634
28.87,80.3,87.01,38.01,993.31,83.81,1,monsoon,2026-07-15T09:58:41.961634
29.17,75.93,62.74,26.41,341.73,45.76,0,monsoon,2026-07-15T10:06:41.961634
31.26,74.81,72.68,34.01,789.44,35.03,0,monsoon,2026-07-15T10:14:41.961634
31.76,82.87,78.99,15.4,909.82,48.49,1,monsoon,2026-07-15T10:22:41.961634
28.47,76.71,62.73,17.97,977.49,66.15,1,monsoon,2026-07-15T10:30:41.961634
41.32,42.22729931281408,52.71,14.72,787.69,76.9639006739084,0,monsoon,2026-07-15T10:38:41.961634
28.82,77.65,61.33,25.27,565.98,67.3,0,monsoon,2026-07-15T10:46:41.961634
26.56,80.26,68.55,24.6,946.22,40.19,0,monsoon,2026-07-15T10:54:41.961634
28.91,87.58,60.52,59.44,707.26,33.23,0,monsoon,2026-07-15T11:02:41.961634
15.030000000000001,41.5655536989249,80.37,45.83,551.13,107.44216562593962,0,monsoon,2026-07-15T11:10:41.961634
29.23,73.76,61.52,53.62,364.35,80.72,1,monsoon,2026-07-15T11:18:41.961634
30.22,83.42,74.52,53.33,741.19,79.73,0,monsoon,2026-07-15T11:26:41.961634
28.5,78.44,81.43,17.87,522.61,70.41,0,monsoon,2026-07-15T11:34:41.961634
28.88,76.86,50.12,50.5,551.37,31.74,0,monsoon,2026-07-15T11:42:41.961634
26.99,86.58,67.72,32.74,955.62,48.77,0,monsoon,2026-07-15T11:50:41.961634
28.26,72.75,69.21,12.27,668.09,45.02,1,monsoon,2026-07-15T11:58:41.961634
28.28,85.48,72.36,32.57,545.58,66.36,0,monsoon,2026-07-15T12:06:41.961634
28.03,86.39,72.46,29.47,594.34,62.65,0,monsoon,2026-07-15T12:14:41.961634
30.65,83.01,53.54,51.14,589.32,35.17,0,monsoon,2026-07-15T12:22:41.961634
31.62,78.92,68.76,24.33,822.57,39.84,0,monsoon,2026-07-15T12:30:41.961634
31.41,74.9,85.66,49.05,848.4,39.43,1,monsoon,2026-07-15T12:38:41.961634
27.51,87.38,81.37,31.66,681.63,30.7,0,monsoon,2026-07-15T12:46:41.961634
27.66,73.4,79.34,34.87,632.77,50.17,0,monsoon,2026-07-15T12:54:41.961634
26.52,81.71,65.3,31.69,840.27,51.92,0,monsoon,2026-07-15T13:02:41.961634
30.71,73.92,54.24,44.88,530.5,49.14,0,monsoon,2026-07-15T13:10:41.961634
31.32,87.57,82.07,32.2,960.41,68.53,0,monsoon,2026-07-15T13:18:41.961634
27.63,81.17,74.47,38.36,949.89,27.98,1,monsoon,2026-07-15T13:26:41.961634
30.13,82.6,86.31,33.79,997.54,65.01,0,monsoon,2026-07-15T13:34:41.961634
28.8,74.64,83.52,52.15,779.59,42.54,0,monsoon,2026-07-15T13:42:41.961634
27.4,87.1,67.79,32.17,524.04,46.18,0,monsoon,2026-07-15T13:50:41.961634
28.75,72.52,91.68,17.17,394.06,44.38,0,monsoon,2026-07-15T13:58:41.961634
31.41,76.36,60.82,31.83,674.6,52.27,1,monsoon,2026-07-15T14:06:41.961634
27.65,81.86,75.55,61.5,498.69,33.82,0,monsoon,2026-07-15T14:14:41.961634
29.43,81.03,57.55,36.03,568.5,76.24,0,monsoon,2026-07-15T14:22:41.961634
29.19,85.75,58.41,49.04,845.78,39.92,1,monsoon,2026-07-15T14:30:41.961634
29.58,78.54,83.25,24.75,995.95,75.51,0,monsoon,2026-07-15T14:38:41.961634
26.08,86.93,89.97,40.33,820.9,40.28,0,monsoon,2026-07-15T14:46:41.961634
28.9,84.21,71.93,42.6,310.4,77.86,1,monsoon,2026-07-15T14:54:41.961634
27.94,74.07,59.46,44.61,430.23,71.3,0,monsoon,2026-07-15T15:02:41.961634
26.4,76.15,73.3,31.74,583.72,67.99,1,monsoon,2026-07-15T15:10:41.961634
27.18,82.78,88.99,55.68,877.3,51.84,0,monsoon,2026-07-15T15:18:41.961634
31.74,78.94,74.55,61.26,699.97,40.59,0,monsoon,2026-07-15T15:26:41.961634
26.28,83.43,82.73,46.15,540.37,36.72,0,monsoon,2026-07-15T15:34:41.961634
28.79,80.63,58.12,21.14,982.97,49.32,0,monsoon,2026-07-15T15:42:41.961634
29.07,83.98,76.01,21.86,995.09,56.19,1,monsoon,2026-07-15T15:50:41.961634
31.53,73.31,55.59,37.02,663.3,66.97,0,monsoon,2026-07-15T15:58:41.961634
28.07,73.83,48.32,25.31,344.06,72.96,1,monsoon,2026-07-15T16:06:41.961634
30.78,75.93,54.9,58.36,709.15,61.87,0,monsoon,2026-07-15T16:14:41.961634
29.69,79.75,70.65,21.88,770.61,63.58,1,monsoon,2026-07-15T16:22:41.961634
28.91,79.45,87.54,56.02,506.96,25.24,0,monsoon,2026-07-15T16:30:41.961634
27.31,86.91,85.23,50.57,511.7,60.72,0,monsoon,2026-07-15T16:38:41.961634
26.03,85.2,67.3,14.8,413.43,60.23,1,monsoon,2026-07-15T16:46:41.961634
27.26,80.79,70.24,46.67,316.56,76.49,0,monsoon,2026-07-15T16:54:41.961634
29.95,81.9,83.82,31.15,972.65,79.06,0,monsoon,2026-07-15T17:02:41.961634
31.89,75.13,86.45,12.82,791.52,73.37,0,monsoon,2026-07-15T17:10:41.961634
30.01,84.83,77.76,30.52,823.47,37.25,0,monsoon,2026-07-15T17:18:41.961634
28.91,77.97,79.72,54.78,610.22,53.48,0,monsoon,2026-07-15T17:26:41.961634
31.65,79.45,56.08,12.36,639.02,60.98,0,monsoon,2026-07-15T17:34:41.961634
26.56,74.78,62.34,45.17,886.05,76.22,1,monsoon,2026-07-15T17:42:41.961634
26.59,78.29,72.33,27.93,433.9,71.86,0,monsoon,2026-07-15T17:50:41.961634
26.94,75.58,83.44,45.68,500.09,67.41,0,monsoon,2026-07-15T17:58:41.961634
30.95,86.31,80.24,52.88,653.58,54.32,1,monsoon,2026-07-15T18:06:41.961634
29.25,74.74,80.55,45.22,780.99,36.08,0,monsoon,2026-07-15T18:14:41.961634
31.13,81.43,76.53,37.05,561.21,28.73,0,monsoon,2026-07-15T18:22:41.961634
29.63,83.57,80.55,56.75,942.73,52.54,0,monsoon,2026-07-15T18:30:41.961634
31.17,81.3,69.77,14.74,933.65,30.53,0,monsoon,2026-07-15T18:38:41.961634
28.37,80.64,90.08,27.55,789.21,30.12,0,monsoon,2026-07-15T18:46:41.961634
27.93,86.6,94.19,37.23,658.41,36.02,1,monsoon,2026-07-15T18:54:41.961634
22.99,100.0,76.46,36.02,8.5,26.4,1,monsoon,2026-07-15T19:02:41.961634
26.99,97.06,82.17,23.99,49.48,33.74,1,monsoon,2026-07-15T19:10:41.961634
21.48,99.07,47.88,19.5,40.3,29.88,1,monsoon,2026-07-15T19:18:41.961634
26.82,90.99,47.93,32.41,33.58,69.99,0,monsoon,2026-07-15T19:26:41.961634
23.41,89.88,56.58,32.6,30.97,64.53,0,monsoon,2026-07-15T19:34:41.961634
21.72,100.0,58.49,19.91,47.77,84.03,0,monsoon,2026-07-15T19:42:41.961634
37.31,66.40747470491411,60.75,21.92,23.45,90.0513844834154,0,monsoon,2026-07-15T19:50:41.961634
26.95,100.0,66.39,59.29,46.54,75.29,1,monsoon,2026-07-15T19:58:41.961634
24.83,98.0,59.3,35.86,41.42,52.37,0,monsoon,2026-07-15T20:06:41.961634
24.9,100.0,77.3,43.46,46.04,82.09,0,monsoon,2026-07-15T20:14:41.961634
25.99,97.92,62.49,16.23,39.06,81.92,1,monsoon,2026-07-15T20:22:41.961634
26.72,100.0,68.56,32.56,0.53,33.38,0,monsoon,2026-07-15T20:30:41.961634
22.49,100.0,53.79,55.23,6.04,29.94,0,monsoon,2026-07-15T20:38:41.961634
21.97,100.0,83.06,36.89,47.87,32.08,0,monsoon,2026-07-15T20:46:41.961634
21.32,89.62,54.17,34.77,4.67,56.96,1,monsoon,2026-07-15T20:54:41.961634
24.46,100.0,83.53,54.5,36.3,53.13,0,monsoon,2026-07-15T21:02:41.961634
21.65,98.99,75.89,39.8,44.55,35.09,0,monsoon,2026-07-15T21:10:41.961634
7.309999999999999,55.452292244994055,62.37,26.19,9.42,98.36683698434895,0,monsoon,2026-07-15T21:18:41.961634
23.47,92.19,63.86,38.77,35.82,57.88,0,monsoon,2026-07-15T21:26:41.961634
21.45,98.84,69.96,45.88,25.52,66.27,0,monsoon,2026-07-15T21:34:41.961634
21.5,100.0,70.27,15.22,22.3,34.33,0,monsoon,2026-07-15T21:42:41.961634
21.66,92.14,72.6,26.83,34.09,74.18,0,monsoon,2026-07-15T21:50:41.961634
25.49,88.24,85.52,51.0,37.52,32.88,0,monsoon,2026-07-15T21:58:41.961634
24.37,94.13,52.46,35.56,42.25,81.97,0,monsoon,2026-07-15T22:06:41.961634
26.85,88.63,76.91,47.01,19.91,46.04,0,monsoon,2026-07-15T22:14:41.961634
27.0,95.83,75.37,20.52,45.04,49.41,1,monsoon,2026-07-15T22:22:41.961634
36.980000000000004,57.253934454309345,49.69,43.69,20.92,67.25896476416189,0,monsoon,2026-07-15T22:30:41.961634
22.61,97.7,86.35,19.24,22.63,45.19,1,monsoon,2026-07-15T22:38:41.961634
21.8,99.56,62.11,33.95,11.05,26.21,1,monsoon,2026-07-15T22:46:41.961634
26.77,98.2,79.98,56.44,12.36,38.83,0,monsoon,2026-07-15T22:54:41.961634
25.0,93.62,57.86,54.81,22.19,30.99,0,monsoon,2026-07-15T23:02:41.961634
25.15,95.39,79.98,20.53,39.04,68.54,1,monsoon,2026-07-15T23:10:41.961634
21.21,95.31,51.75,32.94,33.68,69.83,0,monsoon,2026-07-15T23:18:41.961634
41.379999999999995,66.11967261463863,73.23,16.97,13.61,96.88253633484032,0,monsoon,2026-07-15T23:26:41.961634
22.06,94.59,73.91,23.56,37.67,25.88,0,monsoon,2026-07-15T23:34:41.961634
25.82,98.5,61.96,48.56,4.55,45.85,0,monsoon,2026-07-15T23:42:41.961634
26.13,97.5,80.73,21.57,14.67,32.45,0,monsoon,2026-07-15T23:50:41.961634
25.39,95.0,78.6,57.46,38.3,65.17,1,monsoon,2026-07-15T23:58:41.961634
